Crater name ,Interior volume
Herodotus N,3.22
Steinheil K,3.22
Wollaston D,3.22
Atlas W,3.2
Cavendish N,3.2
Egede F,3.2
Sinas J,3.2
Stadius W,3.18
Flammarion C,3.16
Flamsteed H,3.16
Lubiniezky H,3.16
Picard Y,3.16
Rumker C,3.16
Gassendi R,3.14
Linne D,3.14
Taruntius T,3.14
Webb Q,3.14
Epimenides C,3.11
Maskelyne Y,3.11
Reaumur C,3.11
Stadius A,3.11
Abenezra J,3.09
T. Mayer N,3.09
Tacitus Q,3.09
Walther M,3.09
Wurzelbauer M,3.09
Bayer P,3.07
Delambre F,3.07
Gylden K,3.07
Jacobi Z,3.07
Moltke B,3.07
Beaumont L,3.05
Bianchini M,3.05
Censorinus V,3.05
Diophantus D,3.05
Purbach R,3.05
Triesnecker E,3.05
Alexander C,3.03
Fracastorius L,3.03
Hermann H,3.03
Maury L,3.03
Mersenius V,3.03
T. Mayer R,3.03
Watt T,3.03
Abulfeda H,3.01
Bonpland C,3.01
Gambart N,3.01
Hipparchus D,3.01
Maraldi W,3.01
Stadius G,3.01
Ukert P,3.01
Armstrong,2.98
Billy K,2.98
Bode G,2.98
Hell U,2.98
Langrenus U,2.98
Linne G,2.98
Plato W,2.98
Gauricus L,2.96
Henry Freres E,2.96
Ross E,2.96
Taylor C,2.96
Gruithuisen F,2.94
Letronne H,2.94
Nicollet B,2.94
Opelt K,2.94
Cavalerius Z,2.92
Cavendish T,2.92
Gemma Frisius P,2.92
Lichtenberg H,2.92
Lippershey R,2.92
Poisson N,2.92
Autolycus A,2.9
Hommel Z,2.9
Letronne L,2.9
Maskelyne W,2.9
Ross H,2.9
Stadius E,2.9
Kaiser D,2.88
Herigonius H,2.86
Hyginus C,2.86
Krieger C,2.86
Licetus L,2.86
Linne A,2.86
Lyell C,2.86
Pytheas B,2.86
Copernicus G,2.84
Hortensius G,2.84
Alpetragius J,2.82
Fontenelle G,2.82
Hypatia B,2.82
Palisa P,2.82
Sinas H,2.82
Andel G,2.8
Bessarion H,2.8
Copernicus E,2.8
Polybius G,2.8
Blanchinus M,2.78
Carlini S,2.78
Kepler P,2.78
Le Verrier A,2.78
Maclear A,2.78
Menelaus D,2.78
Pythagoras W,2.78
Beaumont R,2.76
Bode H,2.76
Censorinus,2.76
Cysatus F,2.76
Euler G,2.76
Herodotus S,2.76
Lansberg L,2.76
Pallas D,2.76
Cuvier N,2.74
Janssen P,2.74
Loewy B,2.74
Oersted U,2.74
Arzachel H,2.72
Bonpland F,2.72
Heinsius O,2.72
Henry Freres G,2.72
Hermann A,2.72
La Perouse A,2.72
Maurolycus W,2.72
Reinhold C,2.72
Abulfeda J,2.7
Crozier G,2.7
Gambart E,2.7
Lilius X,2.7
Breislak D,2.68
Egede M,2.68
Kirch F,2.68
Palisa A,2.68
Tacitus L,2.68
Aratus D,2.66
Finsch,2.66
Godin C,2.66
Nonius S,2.66
Ptolemaeus O,2.66
Hell X,2.64
Stadius K,2.64
Gaudibert D,2.62
Puiseux F,2.62
T. Mayer L,2.62
Apianus G,2.6
Eratosthenes F,2.6
Gambart H,2.6
Hell T,2.6
Le Monnier K,2.6
Menelaus C,2.6
Purbach Q,2.6
Torricelli N,2.6
Agrippa B,2.58
Albategnius P,2.58
Conon W,2.58
Flammarion Z,2.58
Mersenius Y,2.58
Opelt F,2.58
Palisa W,2.58
Reaumur D,2.58
Wallace D,2.58
Boscovich F,2.56
Hall X,2.56
Rumker H,2.56
Wollaston P,2.56
Alexander A,2.54
Calippus D,2.54
Marius N,2.54
Seleucus E,2.54
Sulpicius Gallus A,2.54
Isidorus W,2.52
W. Bond G,2.52
Eudoxus J,2.5
Lalande G,2.48
Schroter T,2.48
Torricelli L,2.48
Alexander K,2.47
Arago D,2.47
Heraclides E,2.47
Lalande U,2.47
Saussure B,2.47
Gambart K,2.45
Herodotus R,2.45
Hipparchus E,2.45
Lassell K,2.45
Marius P,2.45
Maurolycus P,2.45
Pico G,2.45
Weiss A,2.45
Airy J,2.43
Euler H,2.43
Gambart M,2.43
Herodotus L,2.43
Ariadaeus D,2.41
Arzachel Y,2.41
Cauchy W,2.41
Jacobi Q,2.41
Kelvin F,2.41
La Condamine X,2.41
Rosse C,2.41
Sharp W,2.41
Bianchini G,2.39
Bullialdus E,2.39
Euler L,2.39
Letronne M,2.39
Longomontanus Y,2.39
Miller K,2.39
Turner H,2.39
Hermann S,2.37
Pytheas F,2.37
Alexander B,2.35
Copernicus L,2.35
Fauth C,2.35
Poisson Z,2.35
Draper A,2.34
Encke N,2.34
Mercator K,2.34
Airy X,2.32
Argelander C,2.32
Catharina L,2.32
Faye B,2.32
Darney F,2.3
Alfraganus E,2.28
Hermann J,2.28
Isidorus V,2.28
Lambert B,2.28
Hipparchus H,2.26
Hyginus G,2.26
Ivan,2.26
Kant T,2.26
La Hire B,2.26
Tycho V,2.26
Aliacensis Z,2.25
Eratosthenes D,2.25
Eratosthenes E,2.25
Goodacre F,2.25
Manilius W,2.25
Reinhold N,2.25
Tacitus X,2.25
Theon Junior C,2.25
La Condamine S,2.23
Williams R,2.23
Carlini G,2.21
Hyginus F,2.21
Mosting C,2.21
Schroter U,2.21
Aristarchus S,2.19
Burnham L,2.19
Fra Mauro R,2.19
Gambart L,2.19
Fauth D,2.18
Hommel Y,2.18
Regiomontanus T,2.18
Archimedes H,2.16
Bonpland H,2.16
Calippus G,2.16
Hesiodus Z,2.16
Hyginus E,2.16
Parrot X,2.16
Seeliger A,2.16
Timocharis E,2.16
Letronne T,2.14
Mercator M,2.14
Pytheas C,2.14
Suess H,2.14
Damoiseau G,2.13
Fauth H,2.13
Flamsteed L,2.13
Lassell H,2.13
Madler D,2.13
Milichius K,2.13
Trouvelot G,2.13
Alphonsus L,2.11
d'Arrest A,2.11
Hell Q,2.11
Puiseux H,2.11
Reaumur B,2.11
Thebit U,2.11
Doppelmayer R,2.09
Gassendi N,2.09
Kelvin E,2.09
Reinhold A,2.09
Sosigenes B,2.09
Torricelli P,2.09
Censorinus T,2.08
Hell S,2.08
Lambert A,2.08
Mercator L,2.08
Opelt G,2.08
Piazzi Smyth Y,2.08
Bessel H,2.06
Conon Y,2.06
Jansen U,2.06
Mersenius L,2.06
Mersenius Z,2.06
Reinhold H,2.06
Zupus Y,2.06
Censorinus L,2.04
Euler J,2.04
Marco Polo F,2.04
Maskelyne X,2.04
Wallace A,2.04
Bonpland G,2.03
Ching-Te,2.03
Fra Mauro W,2.03
Whewell A,2.03
Andel K,2.01
Hall Y,2.01
Maskelyne J,2.01
Messier J,2.01
Sacrobosco U,2.01
Suess G,2.01
Ritchey F,1.99
Schroter A,1.99
Daguerre Z,1.98
Reiner N,1.98
Aliacensis X,1.96
Beaumont H,1.96
Hermann E,1.96
Piazzi Smyth B,1.96
Vitruvius M,1.96
Lubiniezky G,1.95
Sabine A,1.95
Lalande T,1.93
Sinas G,1.93
Bessarion G,1.9
Egede E,1.9
Fourier M,1.9
Geber J,1.9
Godin E,1.9
Liebig J,1.9
Pico F,1.9
Pytheas E,1.9
Carlini H,1.88
Darney B,1.88
Flamsteed S,1.88
Fracastorius M,1.88
Marius K,1.88
Sacrobosco V,1.88
Street S,1.88
Alphonsus A,1.87
Cauchy C,1.87
Galilaei J,1.87
Bullialdus L,1.85
Pontanus P,1.85
Theophilus W,1.85
Daniell W,1.84
Egede P,1.84
Flammarion A,1.84
Luther X,1.84
Thebit B,1.84
Copernicus R,1.82
Dionysius A,1.82
Parry F,1.82
Thebit F,1.82
Torricelli T,1.82
Aratus C,1.8
Lansberg Y,1.8
Beer A,1.79
Cassini Y,1.79
Faye A,1.79
Gould B,1.79
Turner K,1.79
Carlini C,1.77
Lade W,1.77
Poisson S,1.77
Tacitus K,1.77
Eratosthenes M,1.76
Euclides E,1.76
Playfair J,1.76
Alphonsus G,1.74
Lilius P,1.74
McClure S,1.74
Triesnecker G,1.74
Zupus Z,1.74
Abulfeda Q,1.73
Almanon R,1.73
Archimedes N,1.73
Encke H,1.73
Herodotus G,1.73
Ptolemaeus D,1.73
Stadius D,1.73
Archimedes R,1.72
Arzachel K,1.72
Lee T,1.72
Luther K,1.72
Ptolemaeus P,1.72
Stofler Z,1.72
Pytheas G,1.7
Boscovich D,1.69
Brayley L,1.69
Egede N,1.69
Eudoxus U,1.69
Huxley,1.69
Julius Caesar H,1.69
Lansberg N,1.69
Menelaus E,1.69
Posidonius C,1.69
Cassini K,1.67
Eratosthenes H,1.67
Le Verrier T,1.67
Milichius D,1.67
Pallas W,1.67
Purbach X,1.67
Zupus F,1.67
Apianus N,1.66
C. Herschel V,1.66
Carlini K,1.66
Fauth B,1.66
Letronne N,1.66
Michael,1.66
Pytheas J,1.66
Aristarchus U,1.64
Fra Mauro Y,1.64
Gambart R,1.64
Hell N,1.64
Plinius A,1.64
Regiomontanus G,1.64
Cauchy F,1.63
Censorinus U,1.63
Letronne C,1.63
Menzel,1.63
Daguerre X,1.61
Kaiser R,1.61
Lade U,1.61
Playfair K,1.61
Baily K,1.6
Burnham T,1.6
Fra Mauro E,1.6
Gay-Lussac B,1.6
Hell P,1.6
Hyginus H,1.6
Playfair H,1.6
Sulpicius Gallus H,1.6
Timocharis C,1.6
Cauchy E,1.59
Guericke E,1.59
Pallas B,1.59
Sinas K,1.59
Bullialdus G,1.57
Burnham B,1.57
Euclides J,1.57
Flamsteed K,1.57
Kunowsky C,1.57
Bode D,1.56
Hermann C,1.56
Reiner S,1.56
Andel T,1.54
Linne H,1.54
Luther Y,1.54
Whewell B,1.54
Alphonsus C,1.53
Cassini P,1.53
Dionysius B,1.53
Galilaei L,1.53
Puiseux B,1.53
Rumker L,1.53
Silberschlag E,1.53
Stadius H,1.53
Tycho S,1.53
Cauchy M,1.52
Gould A,1.49
Hansteen K,1.49
Lassell S,1.49
Manilius K,1.49
Marius G,1.49
Schroter L,1.49
Aristarchus T,1.48
Copernicus F,1.48
Hippalus C,1.48
Konig A,1.46
Pickering C,1.46
Ptolemaeus S,1.46
Regiomontanus W,1.46
Seeliger T,1.46
Suess J,1.46
Oppolzer A,1.45
Sosigenes C,1.45
C. Herschel U,1.44
Saunder C,1.44
Vieta R,1.44
Archimedes G,1.42
Encke M,1.42
Turner N,1.42
Fra Mauro J,1.41
Maestlin G,1.41
Archimedes M,1.4
Billy H,1.39
Puiseux A,1.39
Puiseux G,1.39
Regiomontanus S,1.39
Le Verrier W,1.37
Galilaei M,1.36
Reiner U,1.36
Triesnecker F,1.36
Brayley K,1.35
Bullialdus Y,1.35
Le Verrier U,1.35
Le Verrier V,1.35
Pico K,1.35
Rumker T,1.35
Torricelli G,1.35
Copernicus A,1.34
Jansen W,1.34
Lade V,1.34
Lassell J,1.34
Stofler Y,1.34
Archimedes L,1.32
Ukert K,1.32
Apianus V,1.31
Hermann D,1.31
Silberschlag D,1.31
Archimedes W,1.3
Poisson W,1.3
Ukert Y,1.3
Vitello R,1.3
Fra Mauro N,1.29
Manners A,1.29
Ptolemaeus L,1.29
Spitzbergen D,1.29
Herigonius G,1.27
Saunder S,1.27
Alfraganus M,1.26
Ariadaeus F,1.26
Daguerre U,1.26
Hesiodus E,1.26
Reinhold G,1.26
South Cluster,1.26
Wollaston V,1.26
Baco P,1.25
Kelvin G,1.25
Lalande E,1.25
Aristarchus N,1.24
Puiseux C,1.24
Pytheas N,1.24
Campanus X,1.23
Parry C,1.23
Posidonius E,1.23
Reiner K,1.23
Burnham K,1.21
Julius Caesar J,1.21
Mosting K,1.21
Hansteen L,1.2
Apianus X,1.19
Hypatia R,1.19
Kunowsky G,1.19
Horrocks U,1.18
Jansen T,1.18
Mersenius N,1.18
North Complex,1.18
Turner M,1.18
Daguerre Y,1.17
Manilius H,1.17
Regiomontanus R,1.17
Reiner G,1.17
Ruth,1.17
Fra Mauro F,1.16
Gassendi M,1.16
Herigonius K,1.16
Krafft U,1.16
Agatharchides S,1.15
Boscovich C,1.15
Lalande F,1.15
Mercator F,1.15
Silberschlag G,1.15
Davy K,1.13
Karima,1.13
Timocharis D,1.13
Jansen Y,1.12
Arago C,1.11
Arzachel M,1.1
Autolycus K,1.1
Doppelmayer T,1.1
Hell R,1.1
Kirch M,1.1
Marth K,1.1
Mosting L,1.1
Rumker S,1.1
Alphonsus R,1.09
Andel C,1.09
Fauth G,1.09
Heraclides F,1.09
Kirch E,1.09
Posidonius W,1.09
Rumker K,1.09
Dollond T,1.08
Dollond U,1.08
Kant Z,1.08
Piazzi Smyth W,1.08
Reiner M,1.08
Lansberg X,1.07
Beer E,1.06
Bessarion V,1.06
Ina,1.06
Mairan T,1.06
Marius J,1.06
Davy C,1.05
Encke X,1.05
Lassell B,1.05
Manilius Z,1.05
Arzachel T,1.04
Reaumur Y,1.04
Alfraganus K,1.03
Carlini L,1.03
Fra Mauro P,1.03
Lade X,1.02
Pytheas U,1.02
Grove Y,1.01
Milichius C,1.01
Ptolemaeus M,1.01
Delisle K,1
Triesnecker J,1
Geber H,0.99
Guericke P,0.99
Piazzi Smyth U,0.99
Brayley S,0.97
Lambert T,0.97
Curtis,0.96
Encke Y,0.96
Pytheas M,0.96
Reiner Q,0.96
Seeliger S,0.96
Fairouz,0.95
Galilaei F,0.95
Guericke K,0.95
Pallas X,0.95
Stadius L,0.95
Wollaston U,0.95
Ukert J,0.94
Freud,0.93
Hornsby,0.93
Schroter E,0.93
T. Mayer S,0.93
Bonpland L,0.92
Sabine C,0.92
Stadius Q,0.92
Pytheas W,0.91
Flamsteed X,0.9
Kunowsky H,0.9
Lassell M,0.9
Marius W,0.9
Stadius C,0.9
Hermann L,0.89
Aldrin,0.88
Caventou,0.88
Archimedes S,0.85
Rhaeticus J,0.85
Arzachel N,0.84
Davy U,0.84
Kirch H,0.83
Regiomontanus N,0.83
Suess K,0.83
Archimedes U,0.82
Maury T,0.82
Tacitus J,0.82
Flamsteed Z,0.81
Hermann K,0.81
Marco Polo T,0.81
Galilaei S,0.8
Galilaei V,0.8
Herschel X,0.8
Le Verrier X,0.8
Opelt H,0.8
Sommering A,0.8
Turner Q,0.79
Gould U,0.78
Helicon E,0.78
Stofler X,0.78
Archimedes V,0.76
Bessarion W,0.76
Manilius T,0.76
Wichmann D,0.75
Galilaei K,0.74
Lippershey N,0.74
Oppolzer K,0.74
Ukert W,0.74
Wolf C,0.74
Archimedes P,0.73
Birt D,0.73
Bonpland J,0.73
Wichmann C,0.73
Eckert,0.72
Pytheas L,0.71
Alphonsus Y,0.7
Ewen,0.7
Kepler T,0.7
Collins,0.69
Guericke N,0.69
Kirch G,0.69
Lippershey L,0.69
Pytheas H,0.69
Reaumur W,0.69
Reiner T,0.68
Archimedes E,0.67
Billy E,0.67
Aloha,0.66
Milichius E,0.66
Pallas V,0.66
Piazzi Smyth Z,0.66
Triesnecker H,0.66
Fauth E,0.65
Helicon G,0.64
Marius Y,0.64
Ukert X,0.64
Fra Mauro T,0.63
Manilius U,0.63
Schroter S,0.63
Bonpland R,0.61
Kirch K,0.61
Murchison T,0.61
Amontons,0.6
Beer B,0.6
Birt F,0.6
Gould Y,0.6
Piazzi Smyth M,0.6
Fauth F,0.59
Wallace T,0.58
Lansberg P,0.57
St. George,0.57
Gambart S,0.55
Hermann R,0.55
Wallace K,0.55
Flammarion X,0.54
Archimedes Q,0.53
Gay-Lussac N,0.53
Archimedes T,0.51
Chang-Ngo,0.51
Gassendi P,0.51
Lambert W,0.51
Reinhold D,0.51
Wolf F,0.51
Guericke M,0.5
Le Verrier S,0.5
Pytheas K,0.5
Bonpland N,0.49
Flammarion Y,0.49
Gould X,0.49
Marius U,0.49
Wolf E,0.49
Akis,0.47
Artemis,0.47
Gay-Lussac J,0.47
Sacrobosco W,0.47
Vera,0.47
Ukert V,0.46
Timocharis H,0.45
Linne,0.44
Lippershey K,0.44
Nicollet D,0.44
Archimedes Y,0.43
Parry D,0.42
Pupin,0.41
Archimedes X,0.4
Lassell T,0.4
Thebit T,0.4
Alpetragius C,0.38
Ann,0.38
Aratus CA,0.36
Flamsteed E,0.36
Archimedes Z,0.35
Wallace H,0.35
Manilius X,0.34
Gaston,0.33
Lassell A,0.33
Posidonius Y,0.33
Crescent,0.31
Gould Z,0.31
Lassell D,0.3
Werner D,0.3
Lippershey P,0.28
Ptolemaeus C,0.28
Schubert A,0.27
Soraya,0.27
Samir,0.26
Birt G,0.25
Birt H,0.25
Donna,0.25
Lippershey M,0.25
Sampson,0.25
Birt C,0.23
Birt L,0.23
Julienne,0.23
Osman,0.23
Birt J,0.22
Birt K,0.22
Boris,0.21
Bonpland P,0.19
Marius V,0.17
Ravi,0.17
Abetti,0.16
Galilaei T,0.16
Sita,0.16
Bawa,0.15
Delia,0.15
Diana,0.15
Verne,0.15
Ian,0.14
Priscilla,0.14
Grace,0.13
Alan,0.12
Felix,0.12
Harold,0.12
Charles,0.1
Annegrit,0.09
Carlini E,0.08
Courtney,0.08
Helicon C,0.08
Walter,0.08
Isabel,0.07
Jose,0.07
Mee Q,0.07
Parry B,0.06
Bessel G,0.05
Linda,0.05
Mavis,0.05
Monira,0.05
Ravine,0.05
Osiris,0.04
Ango,0.03
Kiva,0.03
Nansen-Apollo,0.03
North Ray,0.03
Stubby,0.03
Susan,0.03
Wreck,0.03
Airy M,0.02
Galilaei D,0.02
Galilaei G,0.02
Gator,0.02
Old Nameless,0.02
Palmetto,0.02
Rosa,0.02
Trap,0.02
Bessel F,0.01
Bridge,0.01
Camelot,0.01
Cochise,0.01
Emory,0.01
Eratosthenes Z,0.01
Hess-Apollo,0.01
Isis,0.01
Jerik,0.01
Lara,0.01
Louise,0.01
Manuel,0.01
Mary,0.01
Robert,0.01
Shakespeare,0.01
Snowman,0.01
South Ray,0.01
Steno-Apollo,0.01
Trident,0.01
Victory,0.01
Yoshi,0.01
Abel E,0
Abel J,0
Abenezra B,0
Abenezra E,0
Abul Wafa A,0
Abulfeda A,0
Abulfeda B,0
Abulfeda BA,0
Abulfeda C,0
Abulfeda F,0
Abulfeda N,0
Acosta,0
Aepinus,0
Agatharchides A,0
Agatharchides E,0
Agatharchides H,0
Agatharchides J,0
Agatharchides K,0
Agrippa G,0
Albategnius B,0
Albategnius G,0
Albert,0
Alden B,0
Alder E,0
Alfraganus A,0
Alhazen A,0
Aliacensis A,0
Aliacensis B,0
Al-Khwarizmi M,0
Al-Khwarizmi T,0
Al-Khwarizmi-King,0
Almanon C,0
Alpetragius U,0
Alpetragius V,0
Amundsen-Ganswindt,0
Anaximander A,0
Andel A,0
Andel P,0
Anderson L,0
Andersson,0
Andronov,0
Ansgarius C,0
Anuchin L,0
Anuchin V,0
Apianus A,0
Apianus R,0
Apianus U,0
Apollo,0
Apollonius E,0
Apollonius F,0
Apollonius S,0
Apollonius V,0
Archytas K,0
Argelander W,0
Aristarchus F,0
Arnold N,0
Arrhenius J,0
Asclepi A,0
Asclepi B,0
Asclepi D,0
Asclepi H,0
Ashbrook,0
Aston K,0
Australe,0
Auzout C,0
Auzout E,0
Avicenna R,0
Azophi B,0
Babbage C,0
Baby Ray,0
Backlund E,0
Backlund N,0
Baco C,0
Baco J,0
Baco Q,0
Baco R,0
Baco S,0
Baillaud B,0
Baillaud D,0
Baillaud E,0
Baillaud F,0
Bailly,0
Bailly E,0
Bailly F,0
Bailly G,0
Bailly K,0
Bailly O,0
Bailly P,0
Bailly R,0
Bailly Y,0
Bailly Z,0
Baily A,0
Baldet J,0
Balmer P,0
Balmer-Kapteyn,0
Barbier F,0
Barbier G,0
Barbier H,0
Barbier K,0
Barnard A,0
Barocius F,0
Barocius K,0
Barocius L,0
Barocius M,0
Barocius R,0
Barocius W,0
Barrow B,0
Barrow E,0
Barrow F,0
Bartels A,0
Bayer A,0
Bayer K,0
Bayer L,0
Bayer S,0
Beaumont A,0
Beaumont B,0
Beaumont E,0
Beaumont P,0
Becvar E,0
Becvar S,0
Behaim BA,0
Beijerinck D,0
Beijerinck H,0
Beijerinck U,0
Bel'kovich,0
Bell E,0
Bell K,0
Bell N,0
Bellot,0
Bench,0
Benedict,0
Bernoulli C,0
Bernoulli K,0
Bessel,0
Biela D,0
Biela J,0
Biela U,0
Biela W,0
Biela Y,0
Biot,0
Biot A,0
Birkhoff,0
Birt,0
Bjerknes A,0
Bjerknes B,0
Block,0
Bode,0
Boguslawsky E,0
Bohnenberger C,0
Bohnenberger D,0
Boole C,0
Boole E,0
Boole R,0
Borda A,0
Borda J,0
Borda M,0
Borda R,0
Born,0
Borya,0
Boss B,0
Boss D,0
Boss N,0
Boussingault F,0
Boussingault N,0
Boussingault P,0
Boussingault S,0
Bouvard C,0
Bouvard P,0
Bowditch M,0
Bowditch N,0
Bowen-Apollo,0
Brayley,0
Breislak G,0
Brenner E,0
Brenner F,0
Brisbane Y,0
Bronte,0
Brouwer H,0
Brown A,0
Brown K,0
Brunner N,0
Buch A,0
Buffon D,0
Bullialdus R,0
Bunsen D,0
Busching B,0
Busching E,0
Byrgius A,0
Byrgius E,0
Byrgius K,0
Byrgius P,0
Byrgius W,0
C. Herschel,0
Calippus A,0
Campbell,0
Campbell E,0
Capella E,0
Capella F,0
Cardanus B,0
Cardanus C,0
Carrel,0
Carrillo,0
Cartan,0
Casatus C,0
Cassegrain K,0
Cassini A,0
Cassini C,0
Catalan B,0
Catharina G,0
Catharina S,0
Cavalerius A,0
Cavendish F,0
Cayley,0
Censorinus S,0
Censorinus X,0
Chandler Q,0
Chandler U,0
Chawla,0
Chebyshev,0
Chevallier M,0
Chladni,0
Cichus B,0
Cichus J,0
Cinco,0
Clairaut C,0
Clairaut J,0
Clairaut R,0
Clausius BA,0
Clausius C,0
Clausius D,0
Clavius,0
Clavius E,0
Clavius G,0
Clavius P,0
Cleomedes C,0
Cleomedes R,0
Cleostratus K,0
Colombo B,0
Colombo E,0
Colombo H,0
Colombo M,0
Compton,0
Compton E,0
Compton W,0
Condorcet A,0
Condorcet J,0
Condorcet T,0
Condorcet TA,0
Condorcet Y,0
Cone,0
Congreve G,0
Coriolis C,0
Coriolis G,0
Coriolis H,0
Coriolis S,0
Couder,0
Coulomb-Sarton,0
Cremona C,0
Crisium,0
Crocco E,0
Cruger E,0
Curtius E,0
Cusanus A,0
Cuvier A,0
Cuvier B,0
Cuvier D,0
Cuvier E,0
Cuvier F,0
Cyrano P,0
Cyrillus A,0
Cysatus A,0
D. Brown,0
da Vinci A,0
Daedalus M,0
Dag,0
d'Alembert,0
d'Alembert G,0
Daly,0
Damoiseau C,0
Damoiseau D,0
Damoiseau E,0
Damoiseau K,0
Damoiseau L,0
Danjon K,0
Dante S,0
Dante T,0
Darney,0
d'Arrest R,0
d'Arsonval A,0
Darwin C,0
Darwin F,0
Darwin G,0
Daubree,0
Dawes,0
Davy A,0
Davy G,0
De La Rue D,0
De La Rue J,0
De La Rue S,0
De La Rue W,0
De Vico R,0
De Vries D,0
De Vries R,0
Delambre H,0
Dembowski C,0
Democritus L,0
Democritus N,0
Denning C,0
Denning D,0
Denning Z,0
Desargues A,0
Descartes A,0
Deslandres,0
Dewar E,0
Dewar F,0
Dionysius,0
Diophantus,0
Dollond Y,0
Donati K,0
Donner Q,0
Donner R,0
Donner V,0
Doppelmayer G,0
Doppelmayer M,0
Doppler N,0
Doppler W,0
Doppler X,0
Doublet,0
Drebbel B,0
Drebbel F,0
Drebbel G,0
Dreyer R,0
Drygalski,0
Dubyago D,0
Dufay A,0
Dufay Y,0
Dugan X,0
Dune,0
Dunthorne,0
Earthlight,0
Eichstadt C,0
Eichstadt E,0
Eichstadt K,0
Eimmart G,0
Eimmart H,0
Eimmart K,0
Einstein,0
Einthoven L,0
Einthoven P,0
Einthoven R,0
Elbow,0
Elmer,0
Elvey G,0
Emden F,0
End,0
Endymion E,0
Endymion G,0
Endymion H,0
Engel'gardt K,0
Engel'gardt R,0
Eotvos T,0
Epigenes A,0
Epimenides A,0
Erro J,0
Erro K,0
Erro T,0
Erro V,0
Esclangon,0
Euctemon H,0
Eudoxus A,0
Fabricius B,0
Fabricius J,0
Fabry,0
Falcon,0
Faraday D,0
Fechner T,0
Fecunditatis,0
Fenyi A,0
Fenyi Y,0
Fermat A,0
Fermat C,0
Fermi,0
Fesenkov F,0
Fesenkov S,0
Firmicus B,0
Firsov P,0
Flag,0
Flamsteed-Billy,0
Flank,0
Fontana C,0
Fontana E,0
Fontana G,0
Fontenelle B,0
Fontenelle D,0
Fourier C,0
Fourier E,0
Fourier F,0
Fourier K,0
Fowler R,0
Fracastorius A,0
Fracastorius C,0
Fracastorius G,0
Fracastorius K,0
Fracastorius T,0
Franklin C,0
Fraunhofer F,0
Fraunhofer K,0
Fraunhofer S,0
Fraunhofer Y,0
Fraunhofer Z,0
Fredholm,0
Freundlich Q,0
Freundlich-Sharonov,0
Fryxell,0
Furnerius D,0
Furnerius L,0
Furnerius P,0
Furnerius R,0
Furnerius S,0
Furnerius U,0
Gagarin,0
Gagarin G,0
Gagarin M,0
Galilaei,0
Galilaei B,0
Galois,0
Galois F,0
Galois H,0
Galois M,0
Galois S,0
Gardner,0
Gartner F,0
Gaudibert A,0
Gauricus G,0
Gauricus S,0
Gauss,0
Gauss F,0
Gauss G,0
Gauss J,0
Gauss W,0
Gay-Lussac A,0
Geber B,0
Geissler,0
Geminus A,0
Geminus C,0
Geminus D,0
Geminus G,0
Geminus H,0
Gemma Frisius E,0
Gemma Frisius W,0
Gemma Frisius X,0
Gena,0
Gerard A,0
Gerard B,0
Gerard Q Outer,0
Gernsback J,0
Gibbs D,0
Gilbert S,0
Gilbert V,0
Gill A,0
Gill D,0
Gill E,0
Glaisher,0
Glaisher G,0
Glauber,0
Goldschmidt D,0
Golovin C,0
Goodacre G,0
Gould N,0
Greaves,0
Green Q,0
Grimaldi,0
Grimaldi A,0
Grimaldi E,0
Grimaldi J,0
Grimaldi L,0
Grimaldi M,0
Grissom-White,0
Grotrian X,0
Gruemberger A,0
Gruithuisen,0
Guericke B,0
Guillaume J,0
Gullstrand C,0
Gutenberg A,0
Gutenberg B,0
Guyot J,0
Guyot K,0
Hagecius D,0
Hagecius J,0
Hagecius N,0
Hagecius Q,0
Hagecius R,0
Hagecius T,0
Hagecius V,0
Hagen P,0
Hagen Q,0
Hagen S,0
Hahn A,0
Hahn B,0
Hahn D,0
Hahn E,0
Haidinger C,0
Haidinger J,0
Hainzel B,0
Hainzel J,0
Hainzel K,0
Hainzel L,0
Hainzel R,0
Halfway,0
Halo,0
Hanno D,0
Hanno E,0
Hanno W,0
Hanno X,0
Hansen A,0
Harden,0
Harding A,0
Harding B,0
Hargreaves,0
Harkhebi,0
Harkhebi T,0
Harkhebi U,0
Harkhebi W,0
Hase A,0
Hausen,0
Hayford E,0
Hayford L,0
Hayn C,0
Head,0
Heaviside,0
Heaviside D,0
Heaviside F,0
Heaviside N,0
Heaviside Z,0
Hecataeus E,0
Hecataeus M,0
Hedin,0
Hedin G,0
Heinsius E,0
Heis,0
Hell C,0
Helmholtz A,0
Helmholtz N,0
Henderson B,0
Henderson F,0
Hendrix,0
Heraclitus K,0
Hercules F,0
Hercules G,0
Herigonius,0
Hermann,0
Heron H,0
Heron Y,0
Herschel N,0
Hertzsprung,0
Hesiodus A,0
Hesiodus Y,0
Hevelius A,0
Hevelius B,0
Hevelius J,0
Heyrovsky,0
Hilbert,0
Hilbert H,0
Hill,0
Hinshelwood,0
Hipparchus C,0
Hipparchus G,0
Hipparchus J,0
Hipparchus X,0
Hirayama G,0
Hirayama N,0
Hirayama T,0
Hoffmeister F,0
Hohmann,0
Hohmann Q,0
Holden R,0
Holden S,0
Holetschek N,0
Holetschek P,0
Hommel E,0
Hommel F,0
Hommel J,0
Hommel K,0
Hommel L,0
Hommel N,0
Hommel V,0
Hooke D,0
Horatio,0
Hortensius,0
Hortensius E,0
Houzeau P,0
